Mês,Código do Ativo,Sigla do Ativo,CEG do empreendimento,Cód. Parcela de Usina,Sigla da Parcela de Usina,"LIM_MIN_SAZ_MRE p,m","LIM_MAX_SAZ_MRE p,m"
2024-04-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1864.78,2797.17
2024-05-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1780.702,2671.052
2024-06-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1585.854,2378.78
2024-07-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1557.885,2336.827
2024-08-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1528.478,2292.718
2024-09-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1505.95,2258.924
2024-10-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1609.839,2414.759
2024-11-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1652.954,2479.432
2024-12-01 00:00:00,377,CGH ITUERÊ,CGH.PH.MG.001192-4.02,377,CGH ITUERÊ,1833.892,2750.838
2024-01-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,667.953,1001.929
2024-02-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,657.447,986.171
2024-03-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,711.722,1067.582
2024-04-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,623.672,935.508
2024-05-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,595.553,893.329
2024-06-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,530.386,795.578
2024-07-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,521.032,781.548
2024-08-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,511.197,766.795
2024-09-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,503.662,755.494
2024-10-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,538.408,807.612
2024-11-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,552.827,829.241
2024-12-01 00:00:00,378,CUREMAS,PCH.PH.PB.027402-0.01,378,CUREMAS,613.342,920.012
2024-01-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),699.347,1049.021
2024-02-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),688.347,1032.521
2024-03-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),745.172,1117.758
2024-04-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),652.985,979.477
2024-05-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),623.543,935.315
2024-06-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),555.314,832.97
2024-07-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),545.52,818.28
2024-08-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),535.223,802.835
2024-09-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),527.334,791.002
2024-10-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),563.713,845.569
2024-11-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),578.81,868.216
2024-12-01 00:00:00,379,FUNIL (CHESF),UHE.PH.BA.027046-6.01,889275,FUNIL (LIVRE),642.169,963.253
2024-01-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,24513.877,36770.815
2024-02-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,24128.312,36192.468
2024-03-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,26120.178,39180.268
2024-04-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,22888.774,34333.16
2024-05-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,21856.773,32785.159
2024-06-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,19465.16,29197.74
2024-07-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,19121.865,28682.797
2024-08-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,18760.922,28141.382
2024-09-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,18484.396,27726.594
2024-10-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,19759.567,29639.351
2024-11-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,20288.773,30433.159
2024-12-01 00:00:00,413,SOBRAGI,UHE.PH.MG.002757-0.01,413,SOBRAGI,22509.644,33764.466
2024-01-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,470572.916,705859.374
2024-02-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,463171.541,694757.311
2024-03-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,501407.78,752111.67
2024-04-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,439377.145,659065.717
2024-05-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,419566.668,629350.002
2024-06-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,373656.814,560485.22
2024-07-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,367066.867,550600.301
2024-08-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,360138.127,540207.191
2024-09-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,354829.897,532244.845
2024-10-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,379308.306,568962.46
2024-11-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,389467.038,584200.558
2024-12-01 00:00:00,414,ITA,UHE.PH.RS.001152-5.01,414,ITA,432099.3,648148.95
2024-01-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,4161213.84,6241820.76
2024-02-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,4095764.466,6143646.7
2024-03-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,4433882.454,6650823.682
2024-04-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3885353.778,5828030.668
2024-05-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3710172.359,5565258.539
2024-06-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3304197.614,4956296.42
2024-07-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3245923.587,4868885.381
2024-08-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3184653.665,4776980.497
2024-09-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3137713.688,4706570.532
2024-10-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3354173.014,5031259.52
2024-11-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3444005.33,5166007.996
2024-12-01 00:00:00,416,ITAIPU,UHE.PH.PR.001161-4.01,416,ITAIPU,3820996.764,5731495.146
2024-01-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,5043.714,7565.57
2024-02-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,4964.384,7446.576
2024-03-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,5374.209,8061.313
2024-04-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,4709.35,7064.024
2024-05-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,4497.016,6745.524
2024-06-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,4004.943,6007.415
2024-07-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,3934.31,5901.466
2024-08-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,3860.047,5790.071
2024-09-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,3803.152,5704.728
2024-10-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,4065.518,6098.276
2024-11-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,4174.401,6261.601
2024-12-01 00:00:00,427,PARANAPANEMA,UHE.PH.SP.001972-0.01,906282,PARANAPANEMA ACL,4631.344,6947.016
2024-01-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,55774.078,83661.118
2024-02-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,54896.84,82345.26
2024-03-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,59428.743,89143.115
2024-04-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,52076.638,78114.958
2024-05-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,49728.626,74592.938
2024-06-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,44287.217,66430.825
2024-07-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,43506.151,65259.227
2024-08-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,42684.93,64027.396
2024-09-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,42055.779,63083.669
2024-10-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,44957.053,67435.579
2024-11-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,46161.104,69241.656
2024-12-01 00:00:00,450,MANSO,UHE.PH.MT.001401-0.01,450,MANSO,51214.041,76821.061
2024-01-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,6011.578,9017.366
2024-02-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,5917.025,8875.537
2024-03-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,6405.494,9608.24
2024-04-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,5613.051,8419.577
2024-05-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,5359.972,8039.958
2024-06-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,4773.473,7160.209
2024-07-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,4689.286,7033.928
2024-08-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,4600.771,6901.157
2024-09-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,4532.958,6799.438
2024-10-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,4845.67,7268.506
2024-11-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,4975.448,7463.172
2024-12-01 00:00:00,453,AMERICANA,PCH.PH.SP.000089-2.01,453,AMERICANA,5520.076,8280.114
2024-01-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,601.158,901.736
2024-02-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,591.702,887.554
2024-03-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,640.55,960.824
2024-04-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,561.305,841.957
2024-05-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,535.997,803.995
2024-06-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,477.347,716.021
2024-07-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,468.929,703.393
2024-08-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,460.077,690.115
2024-09-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,453.296,679.944
2024-10-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,484.567,726.851
2024-11-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,497.545,746.317
2024-12-01 00:00:00,454,BURITIS,CGH.PH.SP.000336-0.01,454,BURITIS,552.008,828.012
2024-01-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,5183.315,7774.973
2024-02-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,5101.79,7652.686
2024-03-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,5522.958,8284.438
2024-04-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,4839.697,7259.545
2024-05-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,4621.486,6932.23
2024-06-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,4115.794,6173.692
2024-07-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,4043.206,6064.81
2024-08-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,3966.887,5950.331
2024-09-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,3908.418,5862.626
2024-10-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,4178.045,6267.067
2024-11-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,4289.942,6434.914
2024-12-01 00:00:00,457,DOURADOS,PCH.PH.SP.027065-2.01,457,DOURADOS,4759.532,7139.298
2024-01-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,8149.027,12223.541
2024-02-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,8020.856,12031.284
2024-03-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,8683.002,13024.504
2024-04-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,7608.802,11413.204
2024-05-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,7265.739,10898.609
2024-06-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,6470.707,9706.061
2024-07-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,6356.587,9534.881
2024-08-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,6236.601,9354.901
2024-09-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,6144.677,9217.015
2024-10-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,6568.575,9852.863
2024-11-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,6744.497,10116.745
2024-12-01 00:00:00,458,ELOY CHAVES,PCH.PH.SP.027108-0.01,458,ELOY CHAVES,7482.77,11224.154
2024-01-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1923.705,2885.557
2024-02-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1893.448,2840.172
2024-03-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,2049.758,3074.636
2024-04-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1796.176,2694.264
2024-05-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1715.191,2572.787
2024-06-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1527.511,2291.267
2024-07-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1500.571,2250.857
2024-08-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1472.246,2208.37
2024-09-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1450.546,2175.82
2024-10-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1550.614,2325.922
2024-11-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1592.143,2388.215
2024-12-01 00:00:00,459,ESMERIL,PCH.PH.SP.000904-0.01,459,ESMERIL,1766.424,2649.636
2024-01-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),6011.578,9017.366
2024-02-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),5917.025,8875.537
2024-03-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),6405.494,9608.24
2024-04-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),5613.051,8419.577
2024-05-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),5359.972,8039.958
2024-06-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),4773.473,7160.209
2024-07-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),4689.286,7033.928
2024-08-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),4600.771,6901.157
2024-09-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),4532.958,6799.438
2024-10-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),4845.67,7268.506
2024-11-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),4975.448,7463.172
2024-12-01 00:00:00,461,JAGUARI (MOHINI),PCH.PH.SP.027109-8.01,461,JAGUARI (MOHINI),5520.076,8280.114
2024-01-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,1122.161,1683.241
2024-02-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,1104.511,1656.767
2024-03-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,1195.692,1793.538
2024-04-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,1047.77,1571.654
2024-05-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,1000.528,1500.792
2024-06-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,891.048,1336.572
2024-07-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,875.334,1313
2024-08-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,858.81,1288.216
2024-09-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,846.152,1269.228
2024-10-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,904.525,1356.787
2024-11-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,928.75,1393.126
2024-12-01 00:00:00,462,LENCOIS,CGH.PH.SP.001322-6.01,462,LENCOIS,1030.414,1545.622
2024-01-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,2471.426,3707.14
2024-02-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,2432.554,3648.832
2024-03-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,2633.37,3950.054
2024-04-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,2307.587,3461.381
2024-05-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,2203.544,3305.316
2024-06-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,1962.427,2943.641
2024-07-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,1927.818,2891.726
2024-08-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,1891.428,2837.142
2024-09-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,1863.55,2795.324
2024-10-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,1992.109,2988.163
2024-11-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,2045.462,3068.194
2024-12-01 00:00:00,463,PINHAL,PCH.PH.SP.027228-0.01,463,Pinhal,2269.365,3404.047
2024-01-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1816.832,2725.248
2024-02-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1788.256,2682.384
2024-03-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1935.882,2903.824
2024-04-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1696.389,2544.583
2024-05-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1619.902,2429.854
2024-06-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1442.65,2163.974
2024-07-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1417.206,2125.81
2024-08-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1390.455,2085.683
2024-09-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1369.961,2054.941
2024-10-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1464.47,2196.704
2024-11-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1503.691,2255.537
2024-12-01 00:00:00,464,S GRANDE (JAYADITYA),CGH.PH.SP.027172-1.01,464,S GRANDE (JAYADITYA),1668.29,2502.434
2024-01-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1937.064,2905.596
2024-02-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1906.597,2859.895
2024-03-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,2063.992,3095.988
2024-04-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1808.65,2712.974
2024-05-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1727.102,2590.652
2024-06-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1538.119,2307.179
2024-07-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1510.992,2266.488
2024-08-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1482.47,2223.706
2024-09-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1460.62,2190.93
2024-10-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1561.382,2342.074
2024-11-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1603.2,2404.8
2024-12-01 00:00:00,465,SANTANA,CGH.PH.SP.027415-1.02,465,SANTANA,1778.691,2668.037
2024-01-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),3760.576,5640.864
2024-02-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),3701.428,5552.142
2024-03-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),4006.992,6010.488
2024-04-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),3511.275,5266.913
2024-05-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),3352.96,5029.44
2024-06-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),2986.072,4479.108
2024-07-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),2933.409,4400.113
2024-08-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),2878.038,4317.056
2024-09-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),2835.618,4253.426
2024-10-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),3031.236,4546.854
2024-11-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),3112.419,4668.629
2024-12-01 00:00:00,466,SAO JOAQUIM (CHIMAY),PCH.PH.SP.026844-5.01,466,SAO JOAQUIM (CHIMAY),3453.114,5179.672
2024-01-01 00:00:00,467,SOCORRO,CGH.PH.SP.002762-6.02,467,SOCORRO,400.772,601.158
